Time,Time,Press,Alt,Temp,Theta,RH,RH Raw,RH Temp,TFp V,Wind,Wind Dir,v,GPS alt,GPS lat,GPS lon,O3 P,O3 Mr,O3ICell,T Pump,I Pump,O3Bat,TFp Hyg,H2O Mr,Fl,RH FP,Co,Batt,TP2,TOptic
4842.0,4842.0,26.88,23.971,-68.24,575.8,3.1,1.64,-62.9,-85.78,17.6,307.2,-10.7,23.93,51.43561,14.65749,9.377,3.49,2.573,18.8,101.4,16.2,-88.5,4.72,1,1.9,2,10.792,2.5000400000000003,33.8
4844.0,4844.0,26.83,23.982,-68.25,576.1,3.1,1.68,-63.1,-85.72,17.4,309.6,-11.1,23.939,51.43541,14.657879999999999,9.389,3.5,2.576,18.8,100.5,16.2,-88.34,4.86,1,2.0,2,10.811,2.49999,33.8
4846.0,4846.0,26.78,23.993000000000002,-68.26,576.4,3.2,1.59,-63.2,-85.65,18.2,305.6,-10.6,23.949,51.43522,14.65831,9.377,3.5,2.573,18.8,103.3,16.2,-88.49,4.74,1,1.9,2,10.847000000000001,2.5000299999999998,33.8
4848.0,4848.0,26.73,24.003,-68.27,576.6,3.2,1.67,-63.5,-85.59,18.9,304.3,-10.7,23.959,51.43503,14.658760000000001,9.33,3.49,2.56,18.8,94.2,16.2,-88.5,4.74,1,1.9,2,10.373,2.50002,33.8
4850.0,4850.0,26.69,24.014,-68.3,576.9,3.3,1.68,-63.7,-85.54,18.8,305.4,-10.9,23.97,51.43484,14.6592,9.29,3.48,2.549,18.8,102.0,16.2,-88.52,4.73,1,1.9,2,10.75,2.50002,35.5
4852.0,4852.0,26.64,24.024,-68.36,577.0,3.3,1.67,-63.5,-85.52,18.4,305.5,-10.7,23.980999999999998,51.43464,14.65964,9.3,3.49,2.551,18.8,101.2,16.2,-88.52,4.74,1,1.9,2,10.827,2.50002,35.9
4854.0,4854.0,26.6,24.034000000000002,-68.48,576.9,3.3,1.64,-62.8,-85.55,18.6,301.9,-9.8,23.991,51.434470000000005,14.66009,9.308,3.5,2.553,18.8,99.2,16.2,-88.42,4.84,1,2.0,2,10.882,2.4999700000000002,34.2
4856.0,4856.0,26.55,24.044,-68.63,576.8,3.4,1.57,-62.3,-85.62,19.3,297.8,-9.0,24.002,51.4343,14.66058,9.308,3.51,2.553,18.8,95.9,16.2,-88.38,4.88,1,2.1,2,10.909,2.4999599999999997,33.8
4858.0,4858.0,26.5,24.055999999999997,-68.79,576.6,3.4,1.63,-62.3,-85.69,18.6,298.0,-8.7,24.011999999999997,51.43415,14.66106,9.446,3.56,2.591,18.8,104.8,16.2,-88.44,4.83,1,2.1,2,10.354000000000001,2.49995,33.8
4860.0,4860.0,26.45,24.066999999999997,-68.9,576.6,3.4,1.63,-62.7,-85.74,16.1,302.9,-8.8,24.024,51.43399,14.66145,9.472000000000001,3.58,2.5980000000000003,18.8,94.9,16.2,-88.32,4.95,1,2.2,2,10.909,2.49992,33.8
4862.0,4862.0,26.4,24.078000000000003,-68.98,576.7,3.4,1.64,-63.1,-85.78,14.1,310.6,-9.2,24.035,51.433820000000004,14.661760000000001,9.472000000000001,3.59,2.5980000000000003,18.8,102.3,16.2,-88.5,4.8,1,2.1,2,10.811,2.4999599999999997,33.9
4864.0,4864.0,26.35,24.09,-69.04,576.9,3.4,1.66,-63.3,-85.81,14.2,308.6,-8.9,24.048000000000002,51.433659999999996,14.66208,9.466000000000001,3.59,2.596,18.8,105.3,16.2,-88.45,4.86,1,2.2,2,10.604000000000001,2.49993,33.8
4866.0,4866.0,26.3,24.101,-69.07,577.1,3.4,1.6,-63.3,-85.83,16.2,299.4,-8.0,24.06,51.43352,14.66249,9.371,3.56,2.57,18.8,98.2,16.2,-88.48,4.83,1,2.1,2,10.442,2.49994,33.8
4868.0,4868.0,26.25,24.112,-69.06,577.4,3.4,1.6,-63.1,-85.82,18.2,293.5,-7.3,24.07,51.43339,14.662970000000001,9.312000000000001,3.55,2.5540000000000003,18.8,100.9,16.2,-88.49,4.83,1,2.1,2,10.863,2.49993,33.9
4870.0,4870.0,26.2,24.123,-68.99,577.9,3.4,1.61,-63.0,-85.77,18.3,293.6,-7.3,24.08,51.43326,14.66345,9.312000000000001,3.55,2.5540000000000003,18.8,91.1,16.2,-88.43,4.9,1,2.1,2,10.843,2.49991,33.8
4872.0,4872.0,26.15,24.134,-68.85,578.6,3.4,1.65,-63.0,-85.66,16.6,297.6,-7.7,24.090999999999998,51.43312,14.663879999999999,9.331,3.57,2.559,18.8,102.0,16.2,-88.41,4.92,1,2.1,2,10.547,2.49989,33.8
4874.0,4874.0,26.1,24.146,-68.75,579.2,3.4,1.6,-63.1,-85.59,15.7,299.1,-7.6,24.101999999999997,51.43298,14.664279999999998,9.318999999999999,3.57,2.556,18.8,96.3,16.2,-88.43,4.92,1,2.1,2,10.905999999999999,2.49989,33.9
4876.0,4876.0,26.05,24.156999999999996,-68.76,579.5,3.4,1.65,-63.2,-85.6,16.8,294.1,-6.8,24.114,51.43286,14.66472,9.381,3.6,2.573,18.8,98.5,16.1,-88.41,4.94,1,2.1,2,10.367,2.49986,33.8
4878.0,4878.0,26.0,24.168000000000003,-68.85,579.6,3.4,1.65,-63.4,-85.67,19.3,287.2,-5.7,24.125,51.432759999999995,14.66525,9.388,3.61,2.575,18.8,107.7,16.2,-88.36,5.0,1,2.1,2,10.855,2.49985,33.9
4880.0,4880.0,25.96,24.179000000000002,-68.95,579.6,3.4,1.63,-63.6,-85.75,20.6,286.2,-5.7,24.135,51.43265,14.665820000000002,9.378,3.61,2.572,18.8,97.3,16.2,-88.47,4.91,1,2.1,2,10.844000000000001,2.49988,33.8
4882.0,4882.0,25.91,24.191,-69.01,579.7,3.4,1.65,-63.6,-85.78,19.3,292.8,-7.5,24.147,51.432520000000004,14.66634,9.378,3.62,2.571,18.8,101.7,16.2,-88.52,4.88,1,2.1,2,10.549000000000001,2.4999,33.8
4884.0,4884.0,25.85,24.203000000000003,-69.01,580.1,3.4,1.62,-63.6,-85.77,17.4,300.5,-8.8,24.16,51.432359999999996,14.666770000000001,9.374,3.63,2.57,18.7,96.6,16.2,-88.48,4.92,1,2.1,2,10.917,2.49988,33.8
4886.0,4886.0,25.8,24.215999999999998,-68.96,580.6,3.5,1.64,-63.4,-85.69,16.7,298.8,-8.0,24.171,51.43221,14.66719,9.361,3.63,2.5669999999999997,18.7,96.1,16.2,-88.44,4.96,1,2.1,2,10.37,2.49987,33.8
4888.0,4888.0,25.75,24.228,-68.87,581.2,3.5,1.63,-63.2,-85.6,18.0,289.1,-5.9,24.184,51.432109999999994,14.667679999999999,9.36,3.64,2.5660000000000003,18.7,100.1,16.2,-88.47,4.95,1,2.1,2,10.837,2.49988,33.8
4890.0,4890.0,25.69,24.24,-68.83,581.6,3.5,1.56,-62.7,-85.53,20.0,281.9,-4.1,24.195999999999998,51.43203,14.66825,9.377,3.65,2.571,18.7,101.9,16.2,-88.5,4.93,1,2.1,2,10.924000000000001,2.49988,35.8
4892.0,4892.0,25.65,24.250999999999998,-68.85,581.9,3.5,1.57,-62.4,-85.51,19.8,279.5,-3.3,24.209,51.431979999999996,14.66881,9.394,3.66,2.575,18.7,106.0,16.2,-88.44,4.99,1,2.1,2,10.57,2.49987,34.6
4894.0,4894.0,25.6,24.263,-68.94,582.0,3.5,1.57,-62.2,-85.54,17.6,281.2,-3.4,24.22,51.431909999999995,14.669310000000001,9.404,3.67,2.5780000000000003,18.7,100.6,16.2,-88.46,4.98,1,2.1,2,10.917,2.49987,33.8
4896.0,4896.0,25.55,24.275,-69.08,581.9,3.6,1.58,-62.4,-85.61,16.0,284.6,-4.1,24.230999999999998,51.43184,14.66976,9.437999999999999,3.69,2.5869999999999997,18.7,103.3,16.2,-88.54,4.93,1,2.1,2,10.399000000000001,2.4999,33.9
4898.0,4898.0,25.49,24.287,-69.22,581.8,3.6,1.61,-63.0,-85.69,17.0,283.9,-4.1,24.243000000000002,51.43177,14.670229999999998,9.48,3.72,2.5989999999999998,18.7,97.9,16.2,-88.59,4.89,1,2.2,2,10.873,2.49992,33.8
4900.0,4900.0,25.44,24.299,-69.33,581.8,3.6,1.62,-63.7,-85.74,18.8,280.7,-3.5,24.255,51.431709999999995,14.670760000000001,9.504,3.74,2.605,18.7,106.8,16.2,-88.62,4.87,1,2.2,2,10.808,2.49995,33.8
4902.0,4902.0,25.4,24.31,-69.4,581.9,3.6,1.59,-64.1,-85.77,19.3,279.0,-3.0,24.266,51.43165,14.671320000000001,9.437999999999999,3.72,2.5869999999999997,18.7,96.5,16.2,-88.75,4.77,1,2.1,2,10.527999999999999,2.49999,33.8
4904.0,4904.0,25.35,24.320999999999998,-69.46,582.1,3.7,1.65,-64.2,-85.78,18.2,279.1,-2.9,24.278000000000002,51.4316,14.671829999999998,9.406,3.71,2.5780000000000003,18.7,99.1,16.2,-88.68,4.84,1,2.2,2,10.96,2.49999,33.9
4906.0,4906.0,25.3,24.331999999999997,-69.5,582.3,3.7,1.66,-63.8,-85.79,17.4,281.9,-3.6,24.289,51.431540000000005,14.672320000000001,9.333,3.69,2.5580000000000003,18.7,106.7,16.2,-88.76,4.78,1,2.2,2,10.529000000000002,2.50001,33.8
4908.0,4908.0,25.25,24.344,-69.54,582.5,3.7,1.56,-63.3,-85.79,18.6,284.5,-4.6,24.299,51.43145,14.672839999999999,9.3,3.68,2.549,18.7,100.8,16.2,-88.67,4.87,1,2.2,2,10.909,2.5,33.8
4910.0,4910.0,25.2,24.355,-69.57,582.7,3.7,1.61,-63.1,-85.8,20.5,286.3,-5.7,24.31,51.43135,14.67341,9.235,3.66,2.531,18.7,105.2,16.2,-88.67,4.87,1,2.2,2,10.370999999999999,2.49999,33.9
4912.0,4912.0,25.16,24.366,-69.62,582.9,3.7,1.63,-63.3,-85.81,20.7,287.5,-6.2,24.32,51.43124,14.673979999999998,9.164,3.64,2.512,18.7,94.8,16.2,-88.66,4.89,1,2.2,2,10.855,2.4999599999999997,33.8
4914.0,4914.0,25.11,24.375999999999998,-69.7,582.9,3.7,1.64,-63.8,-85.86,18.2,287.0,-5.3,24.33,51.43114,14.674479999999999,9.162,3.65,2.511,18.7,103.2,16.2,-88.66,4.9,1,2.3,2,10.873,2.4999599999999997,33.9
4916.0,4916.0,25.07,24.386999999999997,-69.79,583.0,3.7,1.65,-64.5,-85.91,15.4,285.4,-4.1,24.342,51.43107,14.67491,9.193999999999999,3.67,2.52,18.7,98.8,16.2,-88.71,4.86,1,2.3,2,10.520999999999999,2.4999599999999997,33.8
4918.0,4918.0,25.02,24.398000000000003,-69.79,583.3,3.8,1.66,-64.7,-85.89,15.3,282.8,-3.4,24.353,51.43101,14.67534,9.197000000000001,3.68,2.52,18.7,98.7,16.2,-88.72,4.87,1,2.3,2,10.909,2.4999599999999997,33.8
4920.0,4920.0,24.98,24.409000000000002,-69.72,583.8,3.8,1.66,-64.4,-85.81,18.1,279.9,-3.1,24.364,51.43095,14.67586,9.253,3.7,2.536,18.7,106.8,16.2,-88.73,4.87,1,2.2,2,10.366,2.4999599999999997,33.9
4922.0,4922.0,24.93,24.421,-69.67,584.3,3.8,1.65,-63.9,-85.74,21.3,280.7,-3.9,24.375999999999998,51.43088,14.67646,9.256,3.71,2.536,18.7,100.6,16.2,-88.68,4.92,1,2.3,2,10.866,2.49994,33.8
4924.0,4924.0,24.88,24.433000000000003,-69.76,584.3,3.8,1.59,-63.2,-85.79,21.7,282.8,-4.8,24.388,51.43079,14.67707,9.228,3.71,2.529,18.7,104.3,16.2,-88.7,4.91,1,2.3,2,10.854000000000001,2.49995,33.8
4926.0,4926.0,24.83,24.444000000000003,-69.91,584.2,3.8,1.61,-63.1,-85.87,18.3,288.9,-5.9,24.4,51.430690000000006,14.677570000000001,9.238999999999999,3.72,2.531,18.7,96.8,16.2,-88.72,4.91,1,2.3,2,10.55,2.49994,33.8
4928.0,4928.0,24.78,24.456,-70.06,584.1,3.9,1.63,-63.4,-85.97,14.6,294.6,-6.1,24.409000000000002,51.43058,14.67795,9.25,3.73,2.535,18.7,99.7,16.2,-88.63,4.99,1,2.4,2,10.927999999999999,2.49992,35.2
4930.0,4930.0,24.73,24.467,-70.17,584.1,3.9,1.6,-63.7,-86.02,13.4,293.9,-5.4,24.419,51.430479999999996,14.67831,9.228,3.73,2.528,18.6,100.0,16.2,-88.53,5.1,1,2.5,2,10.18,2.49966,35.8
4932.0,4932.0,24.69,24.478,-70.21,584.3,3.9,1.64,-63.9,-86.03,15.8,287.4,-4.7,24.430999999999997,51.43039,14.67874,9.196,3.72,2.52,18.6,99.7,16.2,-84.99,9.53,0,,2,10.877,2.4983,33.8
4934.0,4934.0,24.65,24.488000000000003,-70.24,584.5,3.9,1.66,-64.0,-86.03,19.3,283.0,-4.4,24.441,51.43032,14.67929,9.267999999999999,3.76,2.539,18.6,106.7,16.2,-87.97,5.65,1,2.8,2,10.835999999999999,2.49912,33.9
4936.0,4936.0,24.6,24.498,-70.28,584.7,3.9,1.53,-64.0,-86.04,19.9,283.8,-4.7,24.451999999999998,51.43023,14.679839999999999,9.277999999999999,3.77,2.542,18.6,104.7,16.2,-88.55,5.1,1,2.5,2,10.777999999999999,2.4992900000000002,33.8
4938.0,4938.0,24.57,24.508000000000003,-70.34,584.8,3.9,1.63,-64.1,-86.08,18.0,287.5,-5.4,24.463,51.43013,14.68034,9.277999999999999,3.78,2.542,18.6,98.9,16.2,-88.37,5.28,1,2.6,2,10.909,2.49936,33.9
4940.0,4940.0,24.53,24.517,-70.41,584.9,3.9,1.64,-64.1,-86.12,16.1,292.1,-6.0,24.471,51.43002,14.68077,9.279,3.78,2.542,18.6,94.8,16.2,-88.29,5.37,1,2.7,2,10.527000000000001,2.49942,33.8
4942.0,4942.0,24.49,24.526,-70.47,584.9,3.9,1.67,-64.3,-86.17,15.9,296.1,-7.0,24.48,51.4299,14.68118,9.201,3.76,2.52,18.6,103.1,16.2,-88.16,5.49,1,2.8,2,10.867,2.49946,33.8
4944.0,4944.0,24.44,24.537,-70.52,585.1,3.9,1.67,-64.5,-86.22,16.8,294.4,-6.9,24.491,51.42977,14.68162,9.184,3.76,2.516,18.6,98.4,16.2,-88.18,5.49,1,2.8,2,10.446,2.49953,33.8
4946.0,4946.0,24.4,24.548000000000002,-70.55,585.3,3.9,1.67,-64.6,-86.26,16.9,290.4,-5.9,24.502,51.42967,14.68208,9.187000000000001,3.77,2.517,18.6,107.9,16.2,-88.36,5.32,1,2.7,2,10.872,2.49969,33.8
4948.0,4948.0,24.35,24.559,-70.57,585.6,3.9,1.55,-64.4,-86.29,15.2,289.8,-5.1,24.513,51.42957,14.68249,9.175,3.77,2.513,18.6,104.4,16.2,-88.43,5.26,1,2.7,2,10.421,2.49978,33.9
4950.0,4950.0,24.31,24.570999999999998,-70.55,585.9,3.9,1.65,-64.3,-86.29,12.2,293.9,-4.9,24.523000000000003,51.42949,14.682820000000001,9.146,3.76,2.505,18.6,98.8,16.2,-88.47,5.24,1,2.6,2,10.807,2.49986,33.8
4952.0,4952.0,24.26,24.581999999999997,-70.5,586.4,3.9,1.59,-64.3,-86.27,10.6,301.1,-5.5,24.533,51.429390000000005,14.683079999999999,9.183,3.79,2.515,18.6,103.8,16.2,-88.54,5.19,1,2.6,2,10.917,2.4999599999999997,33.8
4954.0,4954.0,24.21,24.593000000000004,-70.41,587.0,3.9,1.66,-64.6,-86.22,12.1,299.0,-5.9,24.544,51.42928,14.68338,9.184,3.79,2.515,18.6,96.5,16.2,-88.51,5.23,1,2.6,2,10.547,2.5,33.8
4956.0,4956.0,24.17,24.605,-70.34,587.5,3.9,1.66,-65.1,-86.19,15.2,292.0,-5.7,24.555,51.42918,14.68379,9.097000000000001,3.76,2.492,18.6,95.3,16.2,-88.62,5.13,1,2.5,2,10.640999999999998,2.50009,33.8
4958.0,4958.0,24.12,24.616999999999997,-70.3,588.0,3.8,1.69,-65.5,-86.16,16.9,290.5,-5.9,24.566,51.42907,14.68425,9.087,3.77,2.489,18.6,97.3,16.2,-88.74,5.03,1,2.4,2,10.191,2.50018,33.9
4960.0,4960.0,24.07,24.629,-70.29,588.4,3.8,1.73,-65.5,-86.15,16.1,294.5,-6.7,24.576999999999998,51.42895,14.68467,9.083,3.77,2.488,18.6,95.7,16.2,-88.72,5.06,1,2.4,2,10.827,2.5002,33.8
4962.0,4962.0,24.03,24.64,-70.3,588.6,3.9,1.69,-65.1,-86.16,13.8,303.9,-7.7,24.588,51.42881,14.685,9.084,3.78,2.488,18.6,113.4,16.2,-88.62,5.16,1,2.5,2,10.67,2.50021,33.9
4964.0,4964.0,23.98,24.651,-70.38,588.7,3.9,1.64,-64.5,-86.2,12.0,310.1,-7.7,24.598000000000003,51.428670000000004,14.685270000000001,9.087,3.79,2.488,18.6,96.5,16.2,-88.71,5.09,1,2.5,2,10.53,2.50026,33.9
4966.0,4966.0,23.94,24.662,-70.49,588.7,3.9,1.69,-64.4,-86.26,11.8,303.3,-6.5,24.609,51.42856,14.68555,9.1,3.8,2.492,18.6,106.8,16.2,-88.7,5.11,1,2.5,2,10.877,2.50028,33.8
4968.0,4968.0,23.89,24.674,-70.59,588.7,3.9,1.67,-64.7,-86.32,13.3,291.5,-4.9,24.621,51.428470000000004,14.68591,9.106,3.81,2.4930000000000003,18.6,100.9,16.2,-88.8,5.03,1,2.5,2,10.187999999999999,2.50032,35.9
4970.0,4970.0,23.84,24.685,-70.67,588.8,3.9,1.62,-65.1,-86.35,14.0,289.2,-4.6,24.633000000000003,51.42839,14.68629,9.201,3.86,2.52,18.6,91.3,16.2,-88.83,5.01,1,2.5,2,10.853,2.50034,34.6
4972.0,4972.0,23.8,24.697,-70.71,589.0,3.9,1.68,-65.1,-86.35,13.0,296.2,-5.7,24.645,51.42828,14.68663,9.212,3.87,2.522,18.6,99.5,16.2,-88.79,5.06,1,2.6,2,10.484000000000002,2.50033,33.8
4974.0,4974.0,23.75,24.708000000000002,-70.75,589.3,4.0,1.69,-64.7,-86.35,12.0,304.7,-6.8,24.655,51.42816,14.686910000000001,9.314,3.92,2.55,18.6,93.4,16.2,-88.9,4.96,1,2.5,2,10.54,2.50035,33.8
4976.0,4976.0,23.71,24.718000000000004,-70.78,589.5,4.0,1.71,-64.4,-86.34,12.0,303.5,-6.6,24.666,51.42804,14.6872,9.346,3.94,2.559,18.6,114.4,16.2,-88.75,5.1,1,2.6,2,10.866,2.5003,33.8
4978.0,4978.0,23.67,24.729,-70.81,589.7,4.0,1.65,-64.4,-86.35,12.6,294.5,-5.2,24.677,51.42795,14.687529999999999,9.347000000000001,3.95,2.559,18.5,101.1,16.2,-88.87,5.01,1,2.6,2,10.491,2.50031,33.9
4980.0,4980.0,23.62,24.74,-70.89,589.8,4.0,1.64,-64.3,-86.4,13.0,291.9,-4.9,24.686999999999998,51.427859999999995,14.687879999999998,9.247,3.91,2.532,18.5,96.9,16.2,-88.98,4.92,1,2.5,2,10.811,2.50032,33.8
4982.0,4982.0,23.58,24.752,-71.03,589.7,4.0,1.59,-64.3,-86.51,11.5,300.1,-5.8,24.699,51.42776,14.688170000000001,9.248,3.92,2.532,18.5,99.9,16.2,-88.85,5.05,1,2.6,2,10.453,2.50027,33.9
4984.0,4984.0,23.53,24.763,-71.19,589.5,4.0,1.67,-64.4,-86.65,10.0,316.2,-7.2,24.711,51.42763,14.68837,9.248,3.93,2.532,18.5,92.0,16.2,-89.0,4.92,1,2.6,2,10.829,2.50028,33.9
4986.0,4986.0,23.48,24.775,-71.33,589.5,4.0,1.68,-64.8,-86.78,10.0,320.1,-7.7,24.721999999999998,51.42749,14.68855,9.248,3.94,2.532,18.5,101.0,16.2,-89.08,4.86,1,2.6,2,10.44,2.5003,33.8
4988.0,4988.0,23.44,24.785999999999998,-71.41,589.5,4.0,1.71,-65.4,-86.88,11.3,310.0,-7.2,24.734,51.42736,14.6888,9.248,3.95,2.532,18.5,99.0,16.2,-89.18,4.78,1,2.6,2,10.475999999999999,2.50031,33.8
4990.0,4990.0,23.39,24.798000000000002,-71.42,589.9,3.9,1.74,-65.7,-86.92,13.6,297.8,-6.4,24.746,51.427240000000005,14.68915,9.249,3.95,2.532,18.5,97.1,16.2,-89.27,4.71,1,2.6,2,10.856,2.50033,33.9
4992.0,4992.0,23.34,24.81,-71.39,590.3,3.9,1.76,-65.8,-86.94,15.6,291.4,-5.7,24.756,51.42714,14.689570000000002,9.283,3.98,2.541,18.5,104.9,16.2,-89.35,4.66,1,2.5,2,10.388,2.50034,33.9
4994.0,4994.0,23.29,24.822,-71.35,590.8,3.9,1.75,-65.9,-86.96,14.1,295.1,-6.0,24.767,51.42703,14.68994,9.385,4.03,2.569,18.5,104.6,16.2,-89.36,4.66,1,2.5,2,10.811,2.50032,33.8
4996.0,4996.0,23.25,24.835,-71.31,591.3,3.8,1.74,-65.9,-86.99,11.3,309.4,-7.1,24.78,51.42691,14.69019,9.421,4.05,2.5789999999999997,18.5,99.9,16.2,-89.4,4.63,1,2.5,2,10.424000000000001,2.50032,33.8
4998.0,4998.0,23.2,24.848000000000003,-71.28,591.7,3.8,1.69,-65.6,-87.02,11.0,322.6,-8.7,24.791999999999998,51.42675,14.69038,9.429,4.07,2.5810000000000004,18.5,100.4,16.2,-89.23,4.79,1,2.6,2,10.780999999999999,2.5002400000000002,33.8
5000.0,5000.0,23.15,24.86,-71.24,592.2,3.8,1.71,-65.1,-87.05,13.4,320.4,-10.3,24.804000000000002,51.426559999999995,14.690629999999999,9.43,4.07,2.5810000000000004,18.5,97.7,16.2,-89.2,4.82,1,2.6,2,10.434000000000001,2.5002,33.8
5002.0,5002.0,23.1,24.873,-71.18,592.7,3.7,1.73,-65.1,-87.07,16.8,309.3,-10.6,24.816,51.42637,14.69101,9.377,4.06,2.5660000000000003,18.5,99.5,16.2,-89.29,4.76,1,2.5,2,10.855,2.5001900000000004,33.9
5004.0,5004.0,23.05,24.885,-71.09,593.3,3.7,1.62,-65.2,-87.05,18.7,303.6,-10.3,24.826999999999998,51.426190000000005,14.69145,9.235,4.01,2.528,18.5,96.5,16.2,-89.32,4.74,1,2.4,2,10.802999999999999,2.5001599999999997,33.9
5006.0,5006.0,23.01,24.896,-70.97,594.0,3.6,1.68,-65.2,-87.0,18.0,306.6,-10.7,24.839000000000002,51.425990000000006,14.691870000000002,9.187999999999999,3.99,2.5140000000000002,18.5,100.3,16.1,-89.29,4.77,1,2.4,2,10.638,2.50012,35.1
5008.0,5008.0,22.96,24.908,-70.86,594.7,3.6,1.72,-65.1,-86.95,16.6,313.7,-11.5,24.851999999999997,51.42579,14.69222,9.131,3.98,2.499,18.5,101.6,16.2,-89.39,4.7,1,2.3,2,10.909,2.50012,35.8
5010.0,5010.0,22.91,24.921,-70.77,595.3,3.6,1.63,-65.1,-86.91,16.4,317.5,-12.1,24.864,51.42557,14.69254,9.116,3.98,2.495,18.5,97.7,16.1,-89.39,4.71,1,2.3,2,10.404000000000002,2.50007,33.8
5012.0,5012.0,22.86,24.933000000000003,-70.7,595.8,3.6,1.7,-65.2,-86.86,17.1,313.4,-11.8,24.875999999999998,51.42536,14.6929,9.116,3.99,2.495,18.5,98.7,16.2,-89.36,4.74,1,2.3,2,10.835,2.5000299999999998,33.9
5014.0,5014.0,22.81,24.945999999999998,-70.64,596.4,3.6,1.72,-65.2,-86.81,17.4,308.0,-10.7,24.886999999999997,51.42516,14.69329,9.142999999999999,4.01,2.502,18.5,98.9,16.2,-89.31,4.8,1,2.3,2,10.792,2.49998,33.9
5016.0,5016.0,22.77,24.958000000000002,-70.58,596.9,3.6,1.6,-65.1,-86.75,16.5,306.2,-9.7,24.898000000000003,51.42499,14.693679999999999,9.146,4.02,2.503,18.5,101.7,16.2,-89.38,4.74,1,2.3,2,10.636,2.4999700000000002,33.9
5018.0,5018.0,22.72,24.97,-70.54,597.4,3.6,1.69,-64.9,-86.7,15.4,308.0,-9.5,24.91,51.424820000000004,14.69403,9.147,4.03,2.503,18.5,98.5,16.1,-89.36,4.77,1,2.2,2,10.811,2.49993,33.8
5020.0,5020.0,22.67,24.982,-70.53,597.8,3.6,1.69,-64.8,-86.67,15.8,307.5,-9.6,24.923000000000002,51.424640000000004,14.69439,9.147,4.03,2.503,18.5,108.9,16.2,-89.31,4.83,1,2.3,2,10.415,2.49988,33.8
5022.0,5022.0,22.63,24.995,-70.57,598.0,3.7,1.7,-64.7,-86.66,17.7,303.3,-9.7,24.935,51.42447,14.694820000000002,9.147,4.04,2.503,18.5,98.7,16.2,-89.29,4.86,1,2.3,2,10.818,2.49985,33.8
5024.0,5024.0,22.58,25.006999999999998,-70.64,598.2,3.7,1.69,-64.6,-86.68,19.8,302.9,-10.8,24.947,51.424279999999996,14.6953,9.243,4.09,2.529,18.5,106.2,16.2,-89.31,4.85,1,2.3,2,10.158999999999999,2.4998400000000003,33.8
5026.0,5026.0,22.53,25.02,-70.73,598.3,3.7,1.68,-64.5,-86.71,20.2,307.7,-12.3,24.96,51.42405,14.69576,9.264,4.11,2.535,18.4,99.8,16.2,-89.26,4.9,1,2.4,2,10.837,2.4998099999999996,33.8
5028.0,5028.0,22.48,25.031999999999996,-70.82,598.3,3.7,1.67,-64.4,-86.75,19.5,316.3,-14.1,24.971999999999998,51.4238,14.69615,9.265,4.12,2.535,18.4,96.8,16.2,-89.23,4.94,1,2.4,2,10.374,2.4997700000000003,33.8
5030.0,5030.0,22.44,25.045,-70.86,598.6,3.7,1.64,-64.4,-86.75,20.1,323.4,-16.1,24.986,51.42351,14.696489999999999,9.171,4.09,2.509,18.4,100.2,16.2,-89.15,5.02,1,2.4,2,10.88,2.49975,33.9
5032.0,5032.0,22.39,25.058000000000003,-70.82,599.1,3.8,1.63,-64.5,-86.7,21.2,320.2,-16.3,25.0,51.42322,14.696879999999998,9.172,4.1,2.509,18.4,94.9,16.2,-89.27,4.92,1,2.4,2,10.792,2.4997700000000003,33.8
5034.0,5034.0,22.34,25.070999999999998,-70.75,599.7,3.8,1.68,-64.5,-86.63,22.5,311.5,-14.9,25.013,51.42295,14.697370000000001,9.193,4.12,2.515,18.4,99.6,16.1,-89.25,4.95,1,2.4,2,10.585999999999999,2.4997599999999998,33.8
5036.0,5036.0,22.29,25.083000000000002,-70.73,600.1,3.8,1.65,-64.6,-86.6,22.8,307.4,-13.9,25.026,51.4227,14.69789,9.207,4.13,2.519,18.4,102.6,16.2,-89.3,4.92,1,2.3,2,10.853,2.49979,33.8
5038.0,5038.0,22.24,25.096,-70.78,600.3,3.8,1.71,-64.8,-86.63,20.8,308.4,-12.9,25.038,51.422470000000004,14.69837,9.208,4.14,2.519,18.4,100.4,16.2,-89.21,5.01,1,2.4,2,10.362,2.4997599999999998,33.8
5040.0,5040.0,22.2,25.108,-70.87,600.4,3.8,1.75,-65.3,-86.69,18.7,311.8,-12.5,25.049,51.42224,14.698770000000001,9.161,4.13,2.506,18.4,103.9,16.2,-89.16,5.07,1,2.4,2,10.927999999999999,2.49975,33.9
5042.0,5042.0,22.15,25.12,-70.92,600.6,3.8,1.75,-65.5,-86.73,18.8,312.2,-12.6,25.06,51.42201,14.69917,9.149,4.13,2.502,18.4,97.8,16.2,-89.07,5.16,1,2.5,2,10.811,2.49972,33.8
5044.0,5044.0,22.11,25.131999999999998,-70.92,600.9,3.8,1.58,-65.4,-86.73,20.7,307.8,-12.7,25.070999999999998,51.42179,14.699639999999999,9.097000000000001,4.11,2.488,18.4,102.3,16.2,-89.0,5.24,1,2.5,2,10.589,2.4997,33.9
5046.0,5046.0,22.07,25.143,-70.89,601.3,3.8,1.69,-65.3,-86.7,22.5,304.8,-12.8,25.083000000000002,51.42156,14.700170000000002,9.068999999999999,4.11,2.48,18.4,97.7,16.2,-89.07,5.18,1,2.5,2,10.898,2.49973,35.8
