RAOB/Space
    Balloon release date and time                	2017-02-03T18:44:12
    Station name                                 	UMBC
    Sonde type                                   	RS41-SGP
    System trademark and model                   	MW41
    Software version                             	MW41 2.2.0
    Sonde software version                       	2.2.13
    Sounding status                              	Ok

     P  Temp  Dewp  RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C   %   °   m/s         m      °       °          min
 116.3 -57.9 -87.8   1 265  46.1     15151 38.007 -74.115        47.24
 116.3 -57.9 -87.8   1 265  46.1     15158 38.007 -74.114        47.25
 116.2 -57.9 -87.8   1 265  46.1     15161 38.007 -74.114        47.27
 116.1 -58.0 -87.8   1 265  46.1     15165 38.007 -74.113        47.29
 116.0 -58.0 -87.8   1 265  46.1     15170 38.008 -74.113        47.30
 115.9 -58.0 -87.8   1 265  46.1     15177 38.008 -74.112        47.32
 115.8 -58.0 -87.8   1 265  46.1     15180 38.008 -74.112        47.34
 115.7 -58.0 -87.8   1 265  46.1     15184 38.008 -74.111        47.35
 115.6 -58.0 -87.8   1 265  46.0     15190 38.008 -74.111        47.37
 115.5 -58.0 -87.8   1 265  46.0     15195 38.008 -74.110        47.39
 115.5 -58.0 -87.8   1 265  46.0     15200 38.008 -74.109        47.40
 115.4 -58.1 -87.8   1 265  46.0     15204 38.008 -74.109        47.42
 115.3 -58.1 -87.8   1 265  45.9     15210 38.008 -74.108        47.44
 115.2 -58.1 -87.8   1 265  45.9     15215 38.008 -74.108        47.45
 115.1 -58.1 -87.8   1 265  45.9     15220 38.008 -74.107        47.47
 115.0 -58.2 -87.8   1 265  45.8     15226 38.008 -74.107        47.49
 114.9 -58.2 -87.8   1 265  45.8     15230 38.008 -74.106        47.50
 114.8 -58.2 -87.8   1 265  45.7     15234 38.008 -74.106        47.52
 114.7 -58.2 -87.8   1 266  45.6     15240 38.008 -74.105        47.54
 114.6 -58.2 -87.8   1 266  45.6     15245 38.008 -74.105        47.55
 114.5 -58.3 -87.8   1 266  45.5     15250 38.008 -74.104        47.57
 114.5 -58.3 -87.9   1 266  45.4     15254 38.008 -74.104        47.59
 114.4 -58.3 -87.9   1 266  45.4     15258 38.008 -74.103        47.60
 114.3 -58.3 -87.9   1 266  45.3     15263 38.008 -74.103        47.62
 114.2 -58.4 -88.0   1 266  45.2     15268 38.008 -74.102        47.64
 114.1 -58.4 -88.1   1 266  45.1     15274 38.008 -74.102        47.65
 114.0 -58.4 -88.1   1 266  45.0     15279 38.008 -74.101        47.67
 113.9 -58.4 -88.2   1 267  44.9     15285 38.008 -74.101        47.69
 113.8 -58.3 -88.3   1 267  44.8     15289 38.008 -74.100        47.70
 113.7 -58.3 -88.3   1 267  44.7     15296 38.008 -74.100        47.72
 113.6 -58.3 -88.4   1 267  44.6     15301 38.008 -74.099        47.74
 113.5 -58.3 -88.5   1 267  44.4     15304 38.008 -74.099        47.75
 113.4 -58.3 -88.6   1 267  44.3     15309 38.008 -74.098        47.77
 113.3 -58.2 -88.6   1 267  44.2     15315 38.008 -74.098        47.79
 113.2 -58.1 -88.6   1 267  44.1     15322 38.008 -74.097        47.80
 113.1 -58.1 -88.7   1 268  43.9     15329 38.008 -74.097        47.82
 113.1 -58.0 -88.7   1 268  43.8     15333 38.008 -74.096        47.84
 113.0 -58.0 -88.7   1 268  43.6     15337 38.008 -74.096        47.85
 112.9 -58.0 -88.8   1 268  43.5     15342 38.009 -74.095        47.87
 112.8 -58.0 -88.9   1 268  43.4     15346 38.009 -74.095        47.89
 112.7 -58.1 -88.9   1 268  43.2     15352 38.009 -74.094        47.90
 112.6 -58.1 -89.0   1 268  43.1     15359 38.009 -74.094        47.92
 112.5 -58.1 -89.0   1 268  42.9     15363 38.009 -74.093        47.94
 112.4 -58.1 -89.0   1 268  42.8     15369 38.009 -74.093        47.95
 112.3 -58.0 -89.0   1 268  42.6     15374 38.009 -74.092        47.97
 112.2 -58.0 -89.0   1 268  42.5     15379 38.009 -74.092        47.99
 112.1 -58.0 -88.9   1 268  42.4     15384 38.009 -74.091        48.00
 112.0 -58.1 -89.0   1 269  42.2     15390 38.009 -74.091        48.02
 111.9 -58.1 -89.0   1 269  42.1     15396 38.009 -74.090        48.04
 111.8 -58.2 -89.0   1 269  42.0     15400 38.009 -74.090        48.05
 111.7 -58.2 -89.0   1 269  41.8     15406 38.009 -74.089        48.07
 111.6 -58.2 -89.0   1 269  41.7     15412 38.009 -74.089        48.09
 111.5 -58.2 -89.0   1 269  41.6     15417 38.009 -74.088        48.10
 111.5 -58.3 -88.9   1 269  41.5     15422 38.009 -74.088        48.12
 111.4 -58.3 -88.9   1 269  41.4     15427 38.009 -74.087        48.14
 111.3 -58.3 -88.9   1 269  41.3     15431 38.009 -74.087        48.15
 111.2 -58.3 -88.9   1 269  41.3     15437 38.009 -74.087        48.17
 111.1 -58.3 -88.9   1 268  41.2     15443 38.009 -74.086        48.19
 111.0 -58.3 -88.8   1 268  41.1     15447 38.009 -74.086        48.20
 110.9 -58.4 -88.8   1 268  41.0     15453 38.009 -74.085        48.22
 110.8 -58.4 -88.8   1 268  41.0     15459 38.009 -74.085        48.24
 110.7 -58.4 -88.8   1 268  40.9     15463 38.009 -74.084        48.25
 110.6 -58.5 -88.8   1 268  40.9     15469 38.009 -74.084        48.27
 110.5 -58.5 -88.8   1 268  40.9     15474 38.009 -74.083        48.29
 110.4 -58.5 -88.8   1 268  40.8     15479 38.009 -74.083        48.30
 110.4 -58.5 -88.8   1 268  40.8     15483 38.009 -74.082        48.32
 110.3 -58.5 -88.8   1 268  40.7     15489 38.009 -74.082        48.34
 110.2 -58.5 -88.7   1 268  40.7     15494 38.009 -74.081        48.35
 110.1 -58.5 -88.7   1 268  40.7     15499 38.009 -74.081        48.37
 110.0 -58.5 -88.7   1 268  40.6     15504 38.009 -74.081        48.39
 109.9 -58.5 -88.7   1 268  40.6     15510 38.009 -74.080        48.40
 109.8 -58.5 -88.7   1 268  40.6     15515 38.009 -74.080        48.42
 109.7 -58.6 -88.8   1 268  40.5     15519 38.009 -74.079        48.44
 109.7 -58.7 -88.8   1 268  40.5     15524 38.009 -74.079        48.45
 109.6 -58.8 -88.9   1 267  40.4     15529 38.009 -74.078        48.47
 109.5 -58.8 -89.0   1 267  40.4     15533 38.009 -74.078        48.49
 109.4 -58.8 -89.0   1 267  40.3     15539 38.009 -74.077        48.50
 109.3 -58.8 -89.0   1 267  40.2     15543 38.009 -74.077        48.52
 109.2 -58.8 -89.0   1 267  40.1     15547 38.009 -74.076        48.54
 109.2 -58.8 -89.0   1 267  40.1     15553 38.009 -74.076        48.55
 109.1 -58.8 -89.1   1 267  40.0     15557 38.009 -74.075        48.57
 109.0 -58.8 -89.1   1 267  39.9     15562 38.009 -74.075        48.59
 108.9 -58.8 -89.1   1 267  39.8     15567 38.009 -74.075        48.60
 108.8 -58.9 -89.1   1 267  39.7     15572 38.009 -74.074        48.62
 108.7 -58.9 -89.1   1 267  39.6     15577 38.009 -74.074        48.64
 108.6 -58.9 -89.1   1 267  39.4     15582 38.009 -74.073        48.65
 108.5 -58.9 -89.2   1 267  39.3     15588 38.009 -74.073        48.67
 108.5 -59.0 -89.2   1 267  39.2     15594 38.009 -74.072        48.69
 108.4 -59.0 -89.2   1 267  39.1     15599 38.009 -74.072        48.70
 108.3 -59.0 -89.2   1 267  39.0     15603 38.009 -74.071        48.72
 108.2 -59.1 -89.2   1 267  38.8     15608 38.009 -74.071        48.74
 108.1 -59.1 -89.2   1 267  38.7     15614 38.009 -74.071        48.75
 108.0 -59.1 -89.3   1 267  38.6     15619 38.009 -74.070        48.77
 107.9 -59.2 -89.3   1 267  38.4     15625 38.009 -74.070        48.79
 107.8 -59.2 -89.4   1 266  38.3     15631 38.009 -74.069        48.80
 107.7 -59.2 -89.4   1 266  38.2     15635 38.009 -74.069        48.82
 107.6 -59.2 -89.4   1 266  38.1     15640 38.009 -74.068        48.84
 107.6 -59.2 -89.5   1 266  37.9     15645 38.009 -74.068        48.85
 107.5 -59.2 -89.6   1 266  37.8     15649 38.009 -74.067        48.87
 107.4 -59.2 -89.6   1 266  37.7     15655 38.009 -74.067        48.89
 107.3 -59.2 -89.7   1 266  37.5     15660 38.009 -74.067        48.90
 107.2 -59.2 -89.7   1 266  37.4     15664 38.009 -74.066        48.92
 107.1 -59.2 -89.8   1 266  37.3     15670 38.009 -74.066        48.94
 107.1 -59.2 -89.8   1 266  37.2     15675 38.009 -74.065        48.95
 107.0 -59.2 -89.9   1 266  37.1     15678 38.010 -74.065        48.97
 106.9 -59.3 -90.0   1 266  36.9     15684 38.010 -74.065        48.99
 106.8 -59.3 -90.0   1 266  36.8     15690 38.010 -74.064        49.00
 106.7 -59.3 -90.1   1 266  36.7     15695 38.010 -74.064        49.02
 106.6 -59.3 -90.1   1 266  36.6     15700 38.010 -74.063        49.04
 106.5 -59.3 -90.2   1 266  36.6     15706 38.010 -74.063        49.05
 106.4 -59.3 -90.2   1 266  36.5     15712 38.010 -74.062        49.07
 106.3 -59.3 -90.2   1 266  36.4     15717 38.010 -74.062        49.09
 106.2 -59.3 -90.2   1 266  36.3     15722 38.010 -74.062        49.10
 106.2 -59.2 -90.1   1 266  36.3     15727 38.010 -74.061        49.12
 106.1 -59.2 -90.1   1 266  36.2     15732 38.010 -74.061        49.14
 106.0 -59.1 -90.1   1 266  36.2     15739 38.010 -74.060        49.15
 105.9 -59.2 -90.1   1 266  36.1     15743 38.010 -74.060        49.17
 105.8 -59.2 -90.1   1 266  36.1     15749 38.010 -74.060        49.19
 105.7 -59.3 -90.2   1 266  36.1     15752 38.010 -74.059        49.20
 105.6 -59.3 -90.2   1 266  36.1     15757 38.010 -74.059        49.22
 105.6 -59.3 -90.2   1 266  36.1     15763 38.010 -74.058        49.24
 105.5 -59.2 -90.2   1 266  36.1     15768 38.010 -74.058        49.25
 105.4 -59.0 -90.1   1 266  36.1     15774 38.010 -74.058        49.27
 105.3 -58.9 -90.1   1 266  36.1     15778 38.010 -74.057        49.29
 105.2 -58.8 -90.0   1 266  36.1     15783 38.010 -74.057        49.30
 105.1 -58.7 -90.0   1 266  36.2     15789 38.010 -74.056        49.32
 105.1 -58.6 -90.0   1 266  36.2     15793 38.010 -74.056        49.34
 105.0 -58.5 -90.0   1 267  36.2     15797 38.010 -74.056        49.35
 104.9 -58.4 -90.0   1 267  36.3     15802 38.010 -74.055        49.37
 104.8 -58.4 -90.0   1 267  36.3     15807 38.010 -74.055        49.39
 104.7 -58.3 -90.0   1 267  36.4     15812 38.010 -74.054        49.40
 104.7 -58.3 -90.0   1 267  36.5     15817 38.010 -74.054        49.42
 104.6 -58.3 -90.0   1 267  36.5     15822 38.010 -74.053        49.44
 104.5 -58.3 -90.0   1 267  36.6     15827 38.010 -74.053        49.45
 104.4 -58.3 -90.0   1 267  36.6     15831 38.010 -74.053        49.47
 104.3 -58.3 -90.0   1 267  36.7     15835 38.010 -74.052        49.49
 104.3 -58.4 -90.0   1 267  36.8     15842 38.010 -74.052        49.50
 104.2 -58.4 -90.0   1 267  36.8     15846 38.010 -74.051        49.52
 104.1 -58.4 -89.9   1 267  36.9     15850 38.010 -74.051        49.54
 104.0 -58.4 -89.9   1 267  36.9     15854 38.010 -74.051        49.55
 103.9 -58.5 -89.8   1 267  37.0     15861 38.010 -74.050        49.57
 103.8 -58.5 -89.8   1 267  37.0     15866 38.010 -74.050        49.59
 103.8 -58.6 -89.8   1 267  37.1     15869 38.010 -74.049        49.60
 103.7 -58.6 -89.7   1 267  37.1     15875 38.010 -74.049        49.62
 103.6 -58.7 -89.7   1 267  37.2     15881 38.010 -74.049        49.64
 103.5 -58.7 -89.7   1 267  37.2     15886 38.010 -74.048        49.65
 103.4 -58.8 -89.6   1 267  37.2     15890 38.010 -74.048        49.67
 103.3 -58.8 -89.6   1 267  37.3     15895 38.010 -74.047        49.69
 103.3 -58.9 -89.6   1 267  37.3     15901 38.010 -74.047        49.70
 103.2 -58.9 -89.5   1 267  37.3     15905 38.010 -74.046        49.72
 103.1 -59.0 -89.5   1 267  37.3     15909 38.010 -74.046        49.74
 103.0 -59.0 -89.5   1 267  37.3     15916 38.010 -74.046        49.75
 102.9 -59.1 -89.5   1 267  37.4     15921 38.010 -74.045        49.77
 102.8 -59.1 -89.5   1 267  37.4     15926 38.010 -74.045        49.79
 102.8 -59.1 -89.5   1 267  37.4     15931 38.011 -74.044        49.80
 102.7 -59.2 -89.5   1 267  37.4     15937 38.011 -74.044        49.82
 102.6 -59.2 -89.4   1 267  37.4     15941 38.011 -74.043        49.84
 102.5 -59.2 -89.4   1 267  37.4     15946 38.011 -74.043        49.85
 102.5 -59.2 -89.4   1 267  37.4     15950 38.011 -74.043        49.87
 102.4 -59.2 -89.4   1 267  37.4     15953 38.011 -74.042        49.89
 102.3 -59.2 -89.3   1 267  37.4     15958 38.011 -74.042        49.90
 102.2 -59.2 -89.3   1 267  37.4     15963 38.011 -74.041        49.92
 102.2 -59.2 -89.4   1 267  37.4     15967 38.011 -74.041        49.94
 102.1 -59.3 -89.4   1 267  37.4     15972 38.011 -74.040        49.95
 102.0 -59.3 -89.4   1 267  37.4     15978 38.011 -74.040        49.97
 101.9 -59.3 -89.5   1 267  37.4     15983 38.011 -74.040        49.99
 101.8 -59.4 -89.5   1 267  37.4     15989 38.011 -74.039        50.00
 101.7 -59.4 -89.6   1 267  37.4     15993 38.011 -74.039        50.02
 101.7 -59.4 -89.6   1 267  37.4     15999 38.011 -74.038        50.04
 101.6 -59.4 -89.6   1 266  37.4     16004 38.011 -74.038        50.05
 101.5 -59.4 -89.6   1 266  37.4     16009 38.011 -74.037        50.07
 101.4 -59.4 -89.7   1 266  37.3     16014 38.011 -74.037        50.09
 101.3 -59.4 -89.7   1 266  37.3     16019 38.011 -74.037        50.10
 101.3 -59.4 -89.7   1 266  37.3     16024 38.011 -74.036        50.12
 101.2 -59.4 -89.8   1 266  37.3     16028 38.011 -74.036        50.14
 101.1 -59.4 -89.8   1 266  37.2     16034 38.011 -74.035        50.15
 101.0 -59.4 -89.8   1 266  37.2     16038 38.011 -74.035        50.17
 100.9 -59.4 -89.9   1 266  37.2     16042 38.011 -74.035        50.19
 100.9 -59.4 -89.9   1 266  37.1     16047 38.011 -74.034        50.20
 100.8 -59.4 -89.9   1 266  37.1     16052 38.011 -74.034        50.22
 100.7 -59.5 -90.0   1 266  37.0     16056 38.011 -74.033        50.24
 100.6 -59.5 -90.0   1 266  37.0     16061 38.011 -74.033        50.25
 100.6 -59.5 -90.1   1 266  36.9     16066 38.011 -74.032        50.27
 100.5 -59.5 -90.1   1 266  36.9     16072 38.011 -74.032        50.29
 100.4 -59.5 -90.1   1 266  36.8     16076 38.011 -74.031        50.30
 100.3 -59.5 -90.1   1 266  36.8     16082 38.011 -74.031        50.32
 100.2 -59.5 -90.1   1 266  36.7     16087 38.011 -74.031        50.34
 100.2 -59.4 -90.1   1 267  36.7     16092 38.011 -74.030        50.35
 100.1 -59.4 -90.1   1 267  36.6     16096 38.011 -74.030        50.37
 100.0 -59.4 -90.1   1 267  36.6     16102 38.011 -74.029        50.39
  99.9 -59.4 -90.0   1 267  36.5     16106 38.011 -74.029        50.40
  99.8 -59.3 -90.0   1 267  36.5     16112 38.011 -74.029        50.42
  99.8 -59.3 -90.0   1 267  36.4     16118 38.011 -74.028        50.44
  99.7 -59.3 -89.9   1 267  36.4     16123 38.011 -74.028        50.45
  99.6 -59.3 -89.9   1 267  36.3     16127 38.011 -74.027        50.47
  99.5 -59.3 -89.9   1 267  36.3     16131 38.011 -74.027        50.49
  99.4 -59.3 -89.9   1 267  36.2     16137 38.011 -74.027        50.50
  99.4 -59.3 -89.8   1 267  36.2     16142 38.011 -74.026        50.52
  99.3 -59.2 -89.7   1 267  36.1     16147 38.011 -74.026        50.54
  99.2 -59.2 -89.7   1 267  36.1     16152 38.011 -74.025        50.55
  99.1 -59.2 -89.6   1 267  36.0     16157 38.011 -74.025        50.57
  99.0 -59.2 -89.6   1 268  36.0     16162 38.011 -74.025        50.59
  99.0 -59.2 -89.5   1 268  35.9     16166 38.011 -74.024        50.60
  98.9 -59.2 -89.5   1 268  35.9     16172 38.011 -74.024        50.62
  98.8 -59.3 -89.5   1 268  35.9     16177 38.011 -74.023        50.64
  98.7 -59.3 -89.5   1 268  35.8     16181 38.011 -74.023        50.65
  98.7 -59.4 -89.5   1 268  35.8     16186 38.011 -74.022        50.67
  98.6 -59.4 -89.5   1 268  35.7     16191 38.011 -74.022        50.69
  98.5 -59.4 -89.5   1 269  35.7     16196 38.011 -74.022        50.70
  98.4 -59.5 -89.5   1 269  35.6     16201 38.011 -74.021        50.72
  98.3 -59.5 -89.5   1 269  35.5     16206 38.011 -74.021        50.74
  98.3 -59.5 -89.5   1 269  35.5     16212 38.012 -74.020        50.75
  98.2 -59.6 -89.6   1 269  35.4     16218 38.012 -74.020        50.77
  98.1 -59.6 -89.6   1 270  35.3     16223 38.012 -74.020        50.79
  98.0 -59.7 -89.7   1 270  35.3     16229 38.012 -74.019        50.80
  97.9 -59.7 -89.7   1 270  35.2     16233 38.012 -74.019        50.82
  97.8 -59.8 -89.7   1 270  35.1     16239 38.012 -74.018        50.84
  97.8 -59.8 -89.8   1 270  35.0     16245 38.012 -74.018        50.85
  97.7 -59.8 -89.8   1 271  34.9     16250 38.012 -74.018        50.87
  97.6 -59.8 -89.8   1 271  34.8     16254 38.012 -74.017        50.89
  97.5 -59.8 -89.8   1 271  34.7     16258 38.012 -74.017        50.90
  97.4 -59.7 -89.8   1 271  34.6     16265 38.012 -74.016        50.92
  97.3 -59.7 -89.8   1 272  34.5     16270 38.011 -74.016        50.94
  97.3 -59.7 -89.8   1 272  34.4     16276 38.011 -74.016        50.95
  97.2 -59.6 -89.8   1 272  34.2     16282 38.011 -74.015        50.97
  97.1 -59.6 -89.8   1 272  34.1     16285 38.011 -74.015        50.99
  97.0 -59.5 -89.7   1 272  34.0     16289 38.011 -74.014        51.00
  97.0 -59.5 -89.7   1 273  33.9     16293 38.011 -74.014        51.02
  96.9 -59.5 -89.8   1 273  33.7     16299 38.011 -74.014        51.04
  96.8 -59.5 -89.8   1 273  33.6     16304 38.011 -74.013        51.05
  96.7 -59.5 -89.8   1 273  33.4     16311 38.011 -74.013        51.07
  96.6 -59.5 -89.8   1 273  33.3     16316 38.011 -74.013        51.09
  96.6 -59.5 -89.8   1 273  33.1     16321 38.011 -74.012        51.10
  96.5 -59.5 -89.8   1 273  33.0     16325 38.011 -74.012        51.12
  96.4 -59.5 -89.9   1 273  32.8     16330 38.011 -74.011        51.14
  96.3 -59.5 -89.9   1 273  32.7     16335 38.011 -74.011        51.15
  96.3 -59.5 -89.9   1 273  32.5     16340 38.011 -74.011        51.17
  96.2 -59.5 -89.9   1 273  32.3     16345 38.011 -74.010        51.19
  96.1 -59.5 -90.0   1 273  32.2     16352 38.011 -74.010        51.20
  96.0 -59.6 -90.0   1 273  32.0     16354 38.011 -74.010        51.22
  95.9 -59.6 -90.1   1 273  31.8     16359 38.011 -74.009        51.24
  95.9 -59.6 -90.1   1 273  31.6     16365 38.011 -74.009        51.25
  95.8 -59.7 -90.2   1 273  31.4     16370 38.011 -74.009        51.27
  95.7 -59.7 -90.2   1 272  31.2     16375 38.011 -74.008        51.29
  95.6 -59.7 -90.2   1 272  31.0     16380 38.011 -74.008        51.30
  95.6 -59.8 -90.3   1 272  30.8     16384 38.011 -74.007        51.32
  95.5 -59.8 -90.3   1 272  30.6     16389 38.011 -74.007        51.34
  95.4 -59.8 -90.3   1 271  30.4     16394 38.011 -74.007        51.35
  95.4 -59.8 -90.3   1 271  30.2     16399 38.011 -74.006        51.37
  95.3 -59.8 -90.3   1 271  29.9     16403 38.011 -74.006        51.39
  95.2 -59.7 -90.3   1 270  29.7     16408 38.011 -74.006        51.40
  95.1 -59.7 -90.3   1 270  29.5     16413 38.011 -74.005        51.42
  95.0 -59.8 -90.3   1 269  29.3     16418 38.011 -74.005        51.44
  94.9 -59.8 -90.3   1 269  29.0     16425 38.011 -74.005        51.45
  94.9 -59.8 -90.4   1 269  28.8     16431 38.011 -74.004        51.47
  94.8 -59.8 -90.4   1 268  28.6     16438 38.011 -74.004        51.49
  94.7 -59.8 -90.4   1 268  28.4     16445 38.011 -74.004        51.50
  94.6 -59.8 -90.4   1 267  28.2     16450 38.011 -74.003        51.52
  94.5 -59.7 -90.4   1 267  27.9     16457 38.011 -74.003        51.54
  94.3 -59.7 -90.4   1 266  27.8     16465 38.011 -74.003        51.55
  94.2 -59.7 -90.4   1 266  27.6     16474 38.011 -74.002        51.57
  94.1 -59.7 -90.4   1 266  27.4     16480 38.011 -74.002        51.59
  94.0 -59.6 -90.4   1 265  27.2     16489 38.011 -74.002        51.60
  93.9 -59.6 -90.3   1 265  27.1     16494 38.011 -74.002        51.62
  93.8 -59.5 -90.3   1 264  26.9     16501 38.011 -74.001        51.64
  93.7 -59.4 -90.2   1 264  26.8     16506 38.011 -74.001        51.65
  93.7 -59.4 -90.2   1 264  26.6     16511 38.011 -74.001        51.67
  93.6 -59.4 -90.2   1 264  26.5     16516 38.011 -74.000        51.69
  93.5 -59.5 -90.2   1 263  26.4     16523 38.011 -74.000        51.70
  93.4 -59.5 -90.1   1 263  26.3     16529 38.011 -74.000        51.72
  93.3 -59.6 -90.1   1 263  26.3     16534 38.011 -74.000        51.74
  93.2 -59.6 -90.1   1 263  26.2     16539 38.011 -73.999        51.75
  93.1 -59.6 -90.0   1 263  26.1     16546 38.011 -73.999        51.77
  93.1 -59.6 -89.9   1 262  26.1     16552 38.012 -73.999        51.79
  93.0 -59.6 -89.9   1 262  26.0     16558 38.012 -73.998        51.80
  92.9 -59.7 -89.9   1 262  26.0     16563 38.012 -73.998        51.82
  92.8 -59.8 -89.9   1 262  26.0     16567 38.012 -73.998        51.84
  92.7 -59.8 -89.8   1 262  25.9     16576 38.012 -73.998        51.85
  92.6 -59.9 -89.8   1 262  25.9     16581 38.012 -73.997        51.87
  92.5 -59.9 -89.8   1 262  25.9     16587 38.012 -73.997        51.89
